,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2000-11-01,131907.72448092874,212154.10499174683,113579.81050446328,165381.59425087858,183881.0007922769,114591.7660712044,125412.49050159559,218640.94232989257,140948.99323388407,185387.68219597766,194891.80207655588,137904.71157941257,175172.78228408625,160755.18895785417,206018.11439491936,147676.2761206486,177690.942870358,132098.35001183805,,140765.02780314477,110178.57579311,158474.05372282662,103793.31855268416,118499.60308787755,134241.83061292564,123368.48122772363,114048.58190463397,158394.79771681537,,143616.5412067578,137844.40945089623,116809.11158776151,103883.10378058115,127427.73758172563,90417.52580771262,90735.31850811532,101608.09943631866,76771.59555248408,126665.26919632168,,175423.06640104335,89019.86063376021,103549.36080778681,93039.57595351773,155858.8334277648,,85803.00777931068,109851.02414563663,119578.84007042083,96187.8174903377,111725.1477046346
2000-12-01,132832.06066219264,214544.82613424884,114315.0443832806,166674.15533071553,185331.26301947658,114967.48071655049,126286.74838475788,221643.218879818,141585.60835893961,186210.75806029126,196876.5697702344,138801.28356932267,175534.93965438186,161470.39623653385,206808.4363819124,149542.82060226702,178224.2159137814,133056.3300586464,,142425.71010867564,110800.83478795219,159358.11371470385,104281.5207276176,118946.31245526759,134835.83026100622,124274.52825202081,114465.0311424426,158854.5691153054,,144730.61090360905,138188.37315945982,117907.95729760088,104342.4481488045,128033.51823291181,90912.934311796,91383.90337669941,102280.42119387626,77369.69853165443,126912.2717021472,,176706.64566278717,89452.9157766525,104273.79618545517,93483.19687287135,156638.14472699817,,86201.0747139952,109746.23899987216,119919.83903242019,96688.5229615319,112196.02696914844
2001-01-01,133762.865971492,216567.25856511932,114987.3215907642,167913.91333133233,186688.65064913422,115191.79941373388,127112.86448345146,224356.10310948815,142205.58489271824,187071.8789394711,198867.16802844405,139444.85505252195,176340.8252285386,162203.6454766219,207470.27362508848,151242.03342759155,178720.6770225428,133986.27322132865,,143923.0531722625,111490.83475709385,160087.75978775,104763.40858409835,119466.62985166184,135449.2810406616,125079.07081399955,114940.7777979285,159372.91014677795,,145824.10143189458,140620.22253753652,119260.33894865739,104855.55437025148,128588.3337453,91498.6843365913,91974.2452546162,102765.36465044518,78097.42529285584,127312.683766888,,177831.29636713082,89956.67264607888,104814.2574962151,94035.01280071451,157502.12721953998,,86644.0928760128,109809.17864230393,120440.53567588619,97028.25281557806,112632.93320392579
2001-02-01,134588.49122231957,218567.02865577993,115655.2297143094,168945.72058642845,188186.0926049274,115157.90463141499,127750.84838644972,226833.27017039174,142823.99750518432,187923.54445381343,200742.4732999813,140089.7085960287,177166.2307054435,162981.7241957351,208124.71475941807,153060.79255421448,179006.2458134828,134786.54714639593,,145262.99110797248,112092.71535014916,160751.00788042773,105204.01119829107,119932.171466881,135906.73458665362,125978.83496170978,115317.6239884169,159812.01983881684,,146918.81638009023,144468.69898508894,120511.92968631563,105290.10306891422,129130.48558639153,91875.80447487644,92329.19077738038,102931.3995311105,78552.86262099804,127718.59780179622,,178765.20195056786,90416.25575541124,105188.09882692523,94671.8279160161,158207.7007816315,,87074.02499461989,110035.45077920273,120789.86326898726,97334.76472993438,112980.52689017217
2001-03-01,135439.17813684512,220817.93482171782,116353.43848338754,169876.3425297117,189673.37718639759,114933.44145801857,128272.33847778419,229274.89328226124,143445.34938844142,188724.7835313014,202643.64393221238,140788.7652030269,178331.4107642745,163829.14416454526,208710.8166903665,154772.61974976189,179177.76081481986,135469.98332409983,,146593.85665792332,112672.39118178184,161314.8105513593,105647.16693744983,120414.22428821163,136276.70736305506,126921.19783636536,115633.62031184691,160278.6380247456,,148085.33314707348,149381.6203246344,121683.86044765105,105648.20723925154,129672.49885948573,92159.06102529603,92546.52648833151,102929.9911519452,78896.43155906176,128277.35232424305,,179803.8350339816,90854.40561674064,105601.9108483088,95341.93651772612,158976.18752683335,,87446.52506735949,110499.90001625812,118357.9338253443,97530.32897056203,113303.31924990941
2001-04-01,136328.38274119183,223616.631185998,117178.1919122184,170847.94963633176,191244.92750363937,114801.93487778255,128729.27224015423,231797.54249107803,144077.03735717203,189508.4185281398,204494.53140689948,141501.02551082356,180105.13275547524,164676.381605419,209410.75953336817,156538.3731015786,179355.97456058263,136099.97064265213,,148035.15650529365,113177.92262245594,162073.67009319094,106122.66773711512,120744.37271434425,136550.19669344183,127867.86551023791,115884.70297436272,160685.9679889887,,149441.65952289265,153100.19111459746,122607.14212057104,105906.40503918304,130270.34500739242,92335.21699004988,92728.57003973942,102883.89879927899,79057.52613387755,128815.35598253984,,181003.761077671,91247.29839293007,106134.27909165448,95920.24829585182,159708.98159895244,,87796.45987685316,110917.76369661595,114885.81459285055,97800.52571669711,113622.95414057573
2001-05-01,137311.9301354528,226421.12175091673,118081.54566806236,171920.99832752676,192795.9948504635,114846.0891436346,129283.59656108306,234403.84844662578,144718.22992526312,190185.84782688436,206341.74636239817,142348.65332412472,182129.8061718541,165578.30409002237,210422.474617654,158509.25189144086,179457.31948686263,136795.9094711421,,149507.94567384975,113639.77960246631,162961.8905146776,106577.73181280149,121117.02918674234,136868.40380938875,128742.20911426697,116174.47172589604,161143.48547289034,,150884.53466153148,156181.59413032825,123710.84425275527,106162.04842073542,130887.9738762839,92657.87739665562,93055.72379766764,103087.4416366765,79372.75433699721,129341.81089516215,,182355.1843717361,91657.86262030661,106766.138722685,96460.35533011855,160468.9160346758,,88103.12011563388,111529.30512890451,111292.65226399446,98109.87406049106,113969.73553005645
2001-06-01,138295.6856505234,228968.7694183962,119024.5013479668,173105.3859827137,194523.9168402281,114979.97470131532,129849.50300116195,237140.46655060936,145364.97476563544,190879.14221740526,207992.27525212805,143241.9275307088,184083.07027128743,166452.9306930022,211572.01924864078,160618.52746539013,179626.9573344439,137490.81485570545,,150982.09907998503,114062.42390169967,164031.08162171542,107041.04741332952,121512.8457856339,137188.46982805853,129567.1858207438,116457.37267910024,161620.55444834896,,152372.76215148318,158769.12005893426,124928.72380279652,106425.27351738466,131539.46386551092,93024.44658581114,93402.94718675932,103448.65095533815,79692.35942591021,129733.41154051118,,183717.3649335037,92095.15848076293,107457.02476988565,96983.46108286765,161215.0940437053,,88407.36745515252,111844.35783369692,110388.20633673931,98504.45955327693,114311.13298887493
2001-07-01,139354.92112017775,231353.9428391379,120038.20614438182,174348.8164876627,196384.6187774957,115137.24953569945,130436.18094578008,240042.4862344757,145980.28790133013,191534.8594277514,209620.01954311403,144163.42017468647,186046.33877720474,167384.92941046433,212834.0034107701,162729.50591534923,179767.98901354545,138183.89598812477,,152528.13898699832,114468.28288203948,165180.2359700617,107539.52506521209,121997.62765288378,137493.98319688265,130413.5838064922,116728.51229406346,162179.1003083829,,153968.40192385763,161196.14707428365,126301.36541194271,106723.07538994345,132233.39234369385,93447.06628555332,93691.25111024186,103887.38464346685,80011.87676348693,130135.16282266464,,185037.8094395507,92531.38940907217,108162.8899661135,97496.28033364798,161925.45218642618,,88693.9454673981,112145.62159106556,110360.63016376656,98903.67242589308,114692.03101758104
2001-08-01,140421.96430595455,233652.0930782179,121112.6651701326,175654.04396418246,198438.50331092082,115278.5184183296,131057.87193844402,243204.64095822838,146588.79851203514,192342.69532700875,211223.5089542455,145291.2658241552,188210.63642446965,168335.5713629575,214065.0694386953,164657.84249702576,180042.5050688452,138887.7325050273,,154211.7007819796,114925.50847707126,166447.40189161102,108088.63482266893,122393.76645830866,137841.66402601634,131192.35370039268,117047.8236319545,162814.49715208905,,155876.39166088242,162952.59808103225,127478.43343514501,106987.88852326573,132964.2068994798,93798.9207903552,94018.70889535913,104272.77848458156,80308.02585233789,130622.01396257807,,186747.26316501622,92916.607814254,108810.3751799075,97977.34819019015,162677.84019838087,,89014.09707023755,112217.65125932219,110531.88466182229,99340.02402818685,115114.83789785825
2001-09-01,141522.0405913919,235882.6631954128,122226.57083213657,176930.61342281368,200640.88101719282,115427.0942859002,131733.83173763275,246276.56084012424,147201.2746998974,193076.27654097407,212729.90610075867,146585.81976124318,190511.37469824756,169316.6996446372,215426.58798952424,166595.65952244296,180297.4139059131,139589.07477747762,,156008.62782756344,115388.44927942852,167745.40982320637,108644.41265486716,122732.66254975484,138197.0919103118,131978.59161419407,117386.17220149517,163410.34277396486,,157973.23569699295,164186.19643472208,128595.4347540568,107285.43598133717,133699.1871380947,94100.73123284183,94319.99106670714,104478.70222420596,80559.57845403296,131147.04718629076,,188639.73563292273,93247.9742645113,109432.66850683607,98409.63456535444,163477.88190158206,,89350.5457662883,112311.74890022393,110770.99999649911,99775.70147734706,115546.07702567572
2001-10-01,142575.2664691708,237968.29427086478,123343.53301284988,178274.24834021248,202938.81004981595,115582.50139578445,132418.18814772248,249551.2965445226,147863.05375529767,193895.43381638383,214046.25025076908,148075.14389630719,192818.54002665277,170313.18786217275,216818.79330018838,168456.01806530202,180565.19785900204,140282.46074871032,,157864.9924912674,115842.34434904416,168983.1078070424,109155.11828871006,123049.15719248152,138588.31762590352,132823.94413362435,117757.5360324727,163984.6827788497,,160315.0179008312,165007.38745846393,129599.86156248745,107627.44421436051,134413.09424356488,94294.17581688629,94786.29324760607,104794.03345177823,80829.92646528337,131640.84183305697,,190773.01326816226,93539.47374421627,110082.68550443347,98835.18296510451,164332.20179917428,,89665.77020567995,112527.09919515256,111001.28547601886,100218.61051404131,115959.89159698521
2001-11-01,143665.30895249962,239927.61370909997,124414.74266971652,179680.80347961784,205040.45953294227,115696.0476585402,133039.30371740364,252768.4605815505,148548.7389947219,194615.7092067798,215118.93198994346,149211.52797030724,195020.84024515844,171244.47451797058,218054.74796126818,170250.74547182553,180760.89603143674,140910.85074163383,,159631.70979349004,116277.00008686597,170194.8492742905,109673.71255601912,123380.73177806729,138893.82458309198,133828.85142246974,118061.81589295669,164496.19837389223,,162409.02104381227,165950.08725718537,130791.67978601315,107962.79159378422,135092.07387097128,94427.40512524235,95135.94345877731,105040.07241127458,80993.06037318862,131954.69984392764,,192637.00754929823,93817.87632118897,110775.26513297111,99246.65600590454,165220.9055778934,,89925.67585008715,112783.82254664342,111228.04218823562,100646.74213389559,116333.84386589316
2001-12-01,144699.8918935371,241759.83053470848,125465.3313601734,181174.28631243054,206934.46075335238,115787.77978927556,133614.13009458128,255796.98673258905,149189.868887422,195496.06272044478,215961.46429798452,150052.4101464159,197254.45178007384,172208.69733276733,219156.3514306409,172029.61597821643,180849.20765398056,141496.5593380793,,161143.62242033397,116662.76959303716,171425.72211744718,110164.26064816432,123712.53373609782,139161.61938780744,134878.1058296529,118293.26819631351,165036.93132401584,,164451.4549773941,167012.86111880766,131949.67691129833,108211.89377693862,135743.99054441083,94505.88051010568,95411.57992731461,105375.42372534738,81105.89071368305,132232.1103350096,,194181.81459043734,94069.1393895265,111478.24775456179,99668.75154454079,166128.69982215116,,90157.17824229885,112954.48820613326,111475.43000645493,101085.3826058533,116672.0404152909
2002-01-01,145670.6801581632,243240.18976599738,126413.89599704719,182648.82633764888,208706.79641839684,115819.07948615291,134207.94579140213,258259.72376488638,149726.01250276252,196239.98114366524,216439.56444763835,150632.8855683281,199395.03142762228,173079.31600555382,219939.47126209748,173805.55131735024,180871.03162588537,141995.03020027484,,162399.03239232904,116956.61077840788,172663.4824579048,110652.34299086205,123965.1775324198,139385.99465103657,135972.6988208396,118459.58954063863,165555.0897414313,,166119.040621742,167791.7820713718,133269.85512348168,108359.04741317859,136360.3921971544,94596.92956281966,95548.11505272263,105424.2983143312,81197.94214482771,132409.88701642098,,195402.06172622018,94277.7805679593,112119.35582583387,100068.49029416654,167055.32176878836,,90377.81459855025,113088.91623439248,111781.00177074729,101373.65364090318,116958.23805863845
2002-02-01,146633.10115059797,244753.67132655703,127291.33026164774,183987.49503444132,210531.9155713352,115905.84854432622,134716.7658748429,260369.30262656035,150211.48818352888,196964.49560371507,216868.35891228958,151311.7808340572,201541.89418539134,173846.01586418238,220958.47975322258,175510.13120239342,180789.07246676972,142475.16103939197,,163446.83567205167,117285.60224781907,173858.35754726324,111135.73854458403,124117.32389911386,139575.80014506014,137056.14546480283,118639.55488001935,166060.43763486485,,167840.76640102352,168415.1992029857,134602.19254418896,108517.97557696665,136931.1944663868,94742.17011571799,95594.27409275812,105410.7672976306,81406.1877789999,132669.60872414414,,196516.25905687924,94485.140862113,112729.3666658214,100402.2577592098,167986.6029874192,,90649.89335138362,113570.2802215655,112074.33865243015,101563.4515389796,117193.13788282276
2002-03-01,147642.6350600995,246525.16331506867,128149.20104477885,185122.81307123022,212396.66572532288,116123.2794901614,135164.37406452413,262518.2321670384,150738.7437760597,197601.09622079998,217481.87633484052,152136.6178914243,203535.73726150658,174689.65917610333,222126.3172879191,177023.40917812986,180840.38407181852,142911.5270009742,,164413.05067205752,117668.16119573837,175058.02408677887,111639.75020090722,124249.51926994602,139756.4003188976,138173.64483661766,118825.94368798447,166554.91243961806,,169524.9381375983,168934.61651444217,136010.85381301225,108651.83154558991,137451.72403664142,94925.82598031689,95634.40821887953,105236.97783793234,81701.33294916248,132868.9103730316,,197801.83259061168,94679.7549558864,113255.07036516094,100701.56428683801,168980.422971029,,90907.19264236395,113952.67268420487,112439.118532028,101659.81863599672,117418.8612531054
2002-04-01,148783.48848973901,248915.52833770312,129114.46412698594,186241.97559105014,214275.74827172863,116505.6424447153,135492.37347151228,264805.5681122823,151324.40147926728,198183.61971243503,218278.2356678891,152906.74376103145,205850.5330552319,175651.2632661011,223623.51791083734,178629.37949344094,180969.619033072,143377.3548831157,,165333.47641413086,118118.78991174034,176405.38968943455,112194.38171563255,124372.53685053812,139875.21025971742,139250.08041313753,118994.55114176839,167066.82910070976,134594.15766292758,171458.1617092009,169787.15946753192,137459.94231313397,108803.39468550774,137950.2444220128,95139.121919206,95593.08620395121,105086.31054564325,81955.12479731994,133085.20887153622,,199319.11222080467,94879.43173712255,113756.38775478177,100980.4529926497,170022.47559538682,147919.65493531682,91179.87124404107,114215.80004372016,112736.54562525713,101919.26481290943,117647.04623821827
2002-05-01,149958.38753744276,251706.55850941202,130173.54871785769,187435.01065536882,216224.9448003614,116956.11092019558,135827.28056975847,267275.1536350783,151918.80644980268,198693.96693427733,219178.10685556728,153723.415216909,208456.22400046853,176735.7642424711,224946.5851758585,180169.2212714382,181082.41026426386,143852.5480593265,,166526.33583870728,118947.17225667421,178091.57506590165,112800.41314290464,124589.69213809674,140059.639398793,140259.14144652116,119182.72798071832,167715.45250135334,134822.74515931876,173709.08830666015,170552.47320623373,138840.11110447618,108996.33602064707,138476.3384027908,95415.19730823235,95700.92327672137,105122.48205576335,82171.35499896941,133325.39811834102,,201112.99503837503,95064.34079229594,114280.52731517126,100993.01640471203,171053.79453151478,146604.85225048603,91419.32009412018,114322.83804142836,113150.0264887726,102310.33097805206,117917.28841185007
2002-06-01,151256.11026716031,254803.22127888494,131280.8768301443,188820.30969666727,218413.46094679157,117460.79968892685,136197.83827573355,269842.456864566,152587.217475724,199150.69149018652,219940.23625312283,154528.89478713908,211351.4552219232,177650.2838095762,226404.78806643988,181891.3796888912,181182.39135057456,144339.2711102224,,167749.85182747446,119731.84343886377,180024.35513617683,113467.66782295093,124822.0155131347,140253.0893577144,141245.1605600745,119398.2282619425,168490.37987736563,134923.99883992958,176204.97739747155,171169.7644952965,140277.46712987678,109236.4329855444,139048.02466230164,95744.89643135415,95884.3953643547,105390.63026861094,82378.92392781505,133680.2260523491,,203159.4162801906,95270.10453650686,114884.86654481298,100922.70719683285,172152.1921282514,146005.73768067278,91664.05123678614,114687.17319417262,113478.13398013264,102820.17578202928,118219.83728734455
2002-07-01,152633.33902218123,258385.71170874246,132408.24110468634,190308.3649152587,220871.08137588794,117973.81034788217,136557.58598877644,272746.25702938833,153310.46216988124,199730.33180134758,220680.28023498188,155497.37865868313,214182.60741684088,178485.90209846353,228185.11726883904,183628.21059547094,181279.6556607949,144798.542729697,,169082.5292913755,120558.92516668531,182172.34029074185,114214.43553270819,125153.52789550011,140517.1434778293,142134.27541844372,119650.68598634943,169338.36730768924,135271.86099990338,178999.0428257171,171724.77507425452,141724.70051110795,109515.51544983724,139647.94338981676,96127.50476649943,96204.35012199363,105755.7067079221,82635.35721191317,134039.44628357826,,205338.7351332896,95526.03221554181,115540.89847193538,100823.28567038488,173279.07997753928,145090.6641862524,91925.61208216725,115124.42535777733,113839.29345090307,103276.68761070036,118573.18264570687
2002-08-01,154102.26944574865,262242.158559396,133613.06269681,191969.9523954957,223871.12697787667,118515.93662640837,136963.10315680926,275828.0133433737,154133.30691973568,200426.54100685098,221203.63862398404,156729.75626386015,216860.07646314256,179263.17376190433,230484.0473642257,185634.85051894325,181307.84704284742,145240.53497138256,,170290.7891522517,120713.90183412451,184375.0364986118,115057.26295446046,125473.83627681325,140779.24318225225,142956.00097053862,119882.11132790979,170043.34720313933,135651.13754887567,182298.6974822199,172300.78105866618,143090.57179291852,109766.41246327845,140319.62773153136,96462.15837064962,96493.82922316935,105946.33966591471,82933.71035648505,134372.56806042916,,207464.63982379274,95807.52859955821,116145.04325442067,100802.63096558624,174497.20447963764,145173.79704518325,92203.14235832154,115528.17613355309,114149.59651544546,103677.13765406224,118941.78899905528
2002-09-01,155571.01858289583,266138.302471319,134805.03459295144,193681.9217318171,227204.09213613372,118993.73671428712,137349.0281053233,279225.4482367669,154844.20111070396,201118.5170783104,221749.2557398364,158092.77560306655,219643.0856322675,179984.4477922299,233258.1800936108,187769.02552801478,181181.85301774085,145692.9610790566,,171546.5440334092,120830.11704658701,186529.68215226536,115931.8958295913,125793.41737963709,141043.72310368696,143670.97168681212,120123.16557530819,170655.4312876072,136102.45156290193,186217.55441325725,172930.70169336055,144398.45101262085,110032.7595791301,141012.449391411,96805.19716204854,96831.80987083423,105982.52130546914,83231.55294509661,134692.7004157972,,209364.5819971296,96106.84437729309,116760.22414676544,100830.13829305283,175642.12575537615,145764.0694332967,92503.6994478746,116040.33585888769,114486.60718084867,103988.08956437501,119312.99454949785
2002-10-01,156996.1029556888,269835.6422358313,135995.44341967907,195388.76801260255,230709.49383485774,119403.76501276321,137802.42739593095,283141.9825992873,155557.89678584243,201795.5030210231,222295.0962537861,159561.29429441408,222624.6401212765,180888.9584399551,235984.62625527708,190112.65204946068,180823.59294721324,146168.46350335932,,172767.33440286492,120934.80200806433,188584.06553608633,116788.77226018358,126095.41771342843,141304.8973144082,144421.6127024685,120400.1410676706,171226.40628177786,136499.21577868596,190052.06370682208,173429.96260548904,145592.51780009817,110298.93154652364,141784.27507825298,97185.81603221875,97235.63431495684,106131.24076813627,83616.2914155234,135020.49068816128,,211602.08016259866,96392.25384084426,117422.15922146197,100861.5600694798,176817.14188506381,146294.9949975826,92792.85434655052,116388.39270442138,114856.08684712947,104336.12202219978,119684.94584431215
2002-11-01,158337.83108391924,273458.0382245322,137126.31699617786,197047.2997999176,233945.711914684,119752.7544986828,138237.21385862338,287258.1865259865,156202.934300862,202432.09305152894,222809.23266858878,160580.01049051524,226207.4091947466,181989.36420293446,238463.55678353526,192359.61202560432,180575.19065518052,146601.31149519197,,174019.29103632784,121348.43457956065,190464.8944170559,117525.87623445022,126418.74358370803,141544.3727489647,145218.79350377063,120672.32171411089,171897.79527472242,136862.73113718827,193343.9839378793,174008.41330085692,146839.16954757294,110580.28964329197,142501.98336287076,97580.01534938389,97608.04148825358,106356.67167891185,83876.29030239192,135298.44564888687,,214126.23418707214,96672.21768823382,118107.60598380235,101382.65231989375,177979.22407964873,146756.77284121708,93074.25125654123,116615.97588973692,115210.15485047392,104726.86393340805,120070.39374622023
2002-12-01,159583.2898786152,277030.07869441755,138351.50070045327,198764.71303067732,236969.34762587902,120050.10498431354,138677.46134802888,291187.6485085716,156915.80126226676,202914.21354687575,223090.33572501966,161461.10547759905,229945.46130165935,183230.9975427395,240434.74883376915,194596.9858991278,180336.15752888043,146966.251032759,,175377.48697390675,121855.51745185693,192363.4463250255,118227.09201628983,126751.47458754286,141790.10992459612,146087.4987652332,120938.96083069876,172569.52966071913,137183.91903380916,196028.43352634515,174626.2257952754,148113.5665355871,110867.02713684652,143197.9403530605,97952.82892114426,97911.06944095778,106638.15583902124,84069.496687529,135469.03114920997,,216597.42604428448,96918.3306272722,118732.61422807009,101952.85366768937,179247.64727327344,146986.62815530153,93338.72764333646,116739.87247313203,115592.80940504551,105162.67865479931,120452.88647056204
2003-01-01,160677.25395689197,280186.38135956397,139559.30643681294,200442.22208152592,239863.97012188195,120278.10643096922,139091.02427097855,294362.4863242893,157582.27339756352,203457.41250854693,223183.59280670178,162159.53866628595,233323.08306931122,184456.08088896432,242506.58200976404,196734.37483574895,180166.5263310189,147275.89960172377,,176743.7810124609,122367.18621422154,194139.78070863112,118898.78630343433,127078.08502747775,142028.48409392175,146960.1577093668,121136.40874683064,173213.05201770237,137511.08488422373,198519.7714125352,175037.48875027176,149493.51494014563,111116.19655410999,143773.8933075746,98210.2243415697,98066.80404569725,106730.6081375694,84176.05170523148,135598.73925174767,,218663.01475509637,97138.16937556538,119272.53322327913,102554.09486401372,180577.47856746588,147334.80199974138,93575.31312806466,117213.07169846189,116006.85942166792,105539.42666131962,120802.82299522434
2003-02-01,161780.87313929523,283129.0411580689,140800.4976353612,202074.24929133776,242670.647870714,120428.59188975756,139451.40443125655,297279.28733663884,158290.02173587692,203996.19097999157,223235.6908024906,163031.86042874004,236231.29489667682,185668.09858843955,245004.10169815752,198885.8868200139,180121.8699039157,147560.1235147031,,177994.19841490788,122814.54431533348,195945.19779454902,119574.42305630034,127433.34933999907,142246.35663712778,147882.4740046254,121361.84678201207,173794.8871533165,137761.6575075733,201161.29533263532,175306.51708842613,150805.36138917736,111397.24209980304,144314.62273600293,98482.26061448251,98200.84507292589,106743.24500704126,84462.22015968486,135794.87488618906,,220234.4963683648,97371.30067810447,119806.73865847301,102860.46457531373,182011.38596429568,147732.90573547262,93813.90858940587,118073.3769275623,116425.70315942349,105856.4906389101,121123.46807618155
2003-03-01,162952.94733461124,286246.06817818526,142073.2878037324,203815.88131181194,245400.04724654078,120598.69402961234,139670.01565202847,300182.19991768914,158940.9906986032,204829.51711969465,223521.15311933085,163863.48138652777,238910.73906651055,186994.5238516505,248034.3874492276,201087.38843893865,180065.99190641832,147870.03145377195,,179131.90152522913,123152.76798042253,197752.13391168843,120220.20882072586,127777.39978919186,142449.46331468402,148811.48406518134,121575.2346167813,174419.074518627,137955.7182658841,204010.45810809926,175479.79624245988,151990.46982309804,111685.29978311261,144915.77729903226,98752.12506882807,98394.78445265639,106702.49814289663,84831.00788335012,135887.69242074084,,221929.05391686317,97616.82607967967,120326.74106383642,102854.7370924141,183521.1744123469,148043.14604185172,94073.02623740312,118653.8533351336,116902.26812058712,106095.12948616646,121414.0550125523
2003-04-01,164318.54815265688,289869.17772824963,143491.36137866825,205531.88988973168,248107.15062020524,120798.22536528634,139872.45177778258,303329.9684312092,159664.36628530017,205755.3865773862,223868.89125864426,164785.95904210446,241926.24081463585,188373.06976062976,251136.0044545095,203125.45341863343,180197.32797442214,148180.59931706463,,180210.24189051797,123278.63457962744,199725.2958848423,120902.96528790117,128051.70964440059,142620.84723511364,149689.43592226203,121830.87344955262,175111.33214497054,138090.94379471304,206999.9975298808,175892.39931213777,152966.34675470775,112041.01152582117,145562.8604577517,99085.78285159357,98671.62938723028,106742.76660578298,85238.93734175422,136244.53167611748,,223852.10187351945,97877.23031202953,120853.20155604572,102510.9509569292,185106.81401591306,148420.35820901374,94380.18509817174,118924.02828954525,117320.7813140105,106335.3890381477,121715.33056299861
2003-05-01,165822.5854648983,293892.8843487071,144989.23128308033,207287.96767718068,250930.42634490776,121024.60090897365,140224.67216386253,306485.120453922,160411.5365414539,206917.66970313006,224131.43348858366,165648.24862699342,245152.5240347065,189976.97091232202,254436.7247216817,205305.41701735882,180361.37751516036,148488.6919778432,,181431.60798539067,123304.92215469969,201912.53341098633,121738.68980204458,128329.46346117365,142821.4960971673,150611.8368910411,122109.06656104924,175914.52708035053,138291.6882131108,210238.92983954772,176698.93983499843,154258.47414864303,112357.59926218406,146372.6771939159,99489.8937068552,98952.65512510859,106909.23700498336,85639.31503518781,136689.66292085557,,226196.62024418567,98145.74276085042,121439.10337926679,102293.38416994979,186760.4151809338,149187.96564293213,94665.6108460049,118741.17933297977,117849.33595055761,106594.21052492411,122037.81791133544
2003-06-01,167418.83365078896,297614.68793645554,146475.45780414474,209029.5325889592,253974.54540208948,121252.73261740094,140721.33956900061,309352.8803387989,161237.6458037017,208083.75584057262,224261.14658807372,166494.8295537008,248501.69333478456,191590.12535360726,257897.87882439527,207398.85197957777,180686.0170109533,148780.85336227028,,182629.69284358525,123396.21274136943,204418.40152945367,122748.09861904183,128652.16484710215,143023.1197135387,151593.37722650878,122424.62595492382,176818.3440328228,138674.8656638139,213764.70283045105,177854.25908298642,155712.5920166608,112644.40464298084,147277.4389998246,99923.70736669943,99194.13814945379,107209.27941412116,86048.67937366835,137262.93319312492,,228627.68110237227,98416.17179088999,122103.05706602323,102352.56368285597,188351.47712434258,150279.94602801048,94920.48533314845,118828.60399017991,118294.56033813459,106904.82260748236,122423.89565727553
2003-07-01,169164.54927887398,301544.00808176934,147946.86931578585,210856.5067268569,257207.83723415327,121477.68851270895,141249.07663099628,311720.0421367521,162095.1630387881,209301.40712820206,224403.55382104762,167297.88174769245,251807.67577883074,193439.6591073583,261379.71737596105,209493.46770837528,180931.53709601486,149073.40680320252,,183920.97316363396,123654.43879621517,207120.554311916,123856.74756766204,129115.09243114256,143269.6936436006,152659.0304200308,122744.37866725249,177846.17098308247,139209.8893608791,217631.4372597055,179683.35991692552,157441.37218836843,112916.18427343213,148308.97039442274,100403.69331544194,99301.89173397514,107559.89267322147,86474.66258802025,137683.35258722657,,231034.96060086266,98697.5234709303,122790.8335112558,102886.58747897226,189937.9209820309,151343.94361896472,95152.17263168993,119120.42248805,118843.13931833567,107291.5185503548,122867.13197556297
2003-08-01,170969.46624459585,305682.4184296684,149451.33066171213,212930.65585520244,260584.7274230752,121739.20557915939,141777.2739734821,313977.26176555554,163016.91837347872,210685.58180475814,224601.21914443572,168437.26433374317,254960.44408576583,195374.20255897628,264916.53482559003,211468.00578886384,181084.0844979946,149433.3259795791,,185165.22420996174,124146.87203363022,209912.6349448572,124925.9883096431,129592.81429563189,143574.81929469257,154173.6989672269,123077.56389458622,178989.17799463283,139810.385398009,221189.6960839449,181305.24922065018,159283.92555832944,113208.99238859156,149489.98818367367,100838.27063518052,99522.43625445697,107867.95109230823,86789.98628163656,138055.54020194462,,233258.2257692497,98987.48924014698,123473.58542418345,103448.85687655552,191570.1780691264,152198.7989059883,95416.10740338398,119744.65984152339,119331.75563171244,107766.66225125229,123385.52872725904
